participant_id,prime_condition,prime_condition_names,trial_number,image,pre_post_prime,chose_masc
173,3,male group,25,Slide14.bmp,1,0
173,3,male group,26,Slide2.bmp,1,0
173,3,male group,27,Slide16.bmp,1,0
173,3,male group,28,Slide15.bmp,1,0
173,3,male group,29,Slide17.bmp,1,0
173,3,male group,30,Slide5.bmp,1,0
173,3,male group,31,Slide6.bmp,1,0
173,3,male group,32,Slide10.bmp,1,0
173,3,male group,33,Slide7.bmp,1,0
173,3,male group,34,Slide9.bmp,1,1
173,3,male group,35,Slide11.bmp,1,0
173,3,male group,36,Slide4.bmp,1,0
173,3,male group,37,Slide19.bmp,1,0
173,3,male group,38,Slide8.bmp,1,0
173,3,male group,39,Slide13.bmp,1,0
173,3,male group,40,Slide3.bmp,1,0
174,4,male/female,1,Slide3.bmp,0,0
174,4,male/female,2,Slide13.bmp,0,0
174,4,male/female,3,Slide20.bmp,0,0
174,4,male/female,4,Slide6.bmp,0,1
174,4,male/female,5,Slide8.bmp,0,1
174,4,male/female,6,Slide12.bmp,0,1
174,4,male/female,7,Slide7.bmp,0,1
174,4,male/female,8,Slide2.bmp,0,1
174,4,male/female,9,Slide19.bmp,0,0
174,4,male/female,10,Slide11.bmp,0,0
174,4,male/female,11,Slide17.bmp,0,1
174,4,male/female,12,Slide18.bmp,0,1
174,4,male/female,13,Slide5.bmp,0,0
174,4,male/female,14,Slide1.bmp,0,1
174,4,male/female,15,Slide4.bmp,0,1
174,4,male/female,16,Slide15.bmp,0,1
174,4,male/female,17,Slide10.bmp,0,1
174,4,male/female,18,Slide9.bmp,0,1
174,4,male/female,19,Slide14.bmp,0,0
174,4,male/female,20,Slide16.bmp,0,0
174,4,male/female,21,Slide18.bmp,1,1
174,4,male/female,22,Slide10.bmp,1,1
174,4,male/female,23,Slide8.bmp,1,1
174,4,male/female,24,Slide20.bmp,1,0
174,4,male/female,25,Slide11.bmp,1,0
174,4,male/female,26,Slide3.bmp,1,1
174,4,male/female,27,Slide7.bmp,1,1
174,4,male/female,28,Slide13.bmp,1,0
174,4,male/female,29,Slide14.bmp,1,0
174,4,male/female,30,Slide15.bmp,1,1
174,4,male/female,31,Slide19.bmp,1,0
174,4,male/female,32,Slide1.bmp,1,1
174,4,male/female,33,Slide17.bmp,1,1
174,4,male/female,34,Slide4.bmp,1,1
174,4,male/female,35,Slide5.bmp,1,1
174,4,male/female,36,Slide16.bmp,1,0
174,4,male/female,37,Slide6.bmp,1,1
174,4,male/female,38,Slide9.bmp,1,1
174,4,male/female,39,Slide12.bmp,1,1
174,4,male/female,40,Slide2.bmp,1,1
175,5,pathogen,2,Slide20.bmp,0,1
175,5,pathogen,4,Slide6.bmp,0,1
175,5,pathogen,5,Slide13.bmp,0,0
175,5,pathogen,6,Slide7.bmp,0,1
175,5,pathogen,7,Slide2.bmp,0,1
175,5,pathogen,8,Slide10.bmp,0,1
175,5,pathogen,9,Slide16.bmp,0,1
175,5,pathogen,10,Slide8.bmp,0,1
175,5,pathogen,11,Slide17.bmp,0,1
175,5,pathogen,12,Slide19.bmp,0,0
175,5,pathogen,13,Slide3.bmp,0,0
175,5,pathogen,14,Slide9.bmp,0,1
175,5,pathogen,15,Slide5.bmp,0,1
175,5,pathogen,16,Slide11.bmp,0,0
175,5,pathogen,17,Slide12.bmp,0,1
175,5,pathogen,18,Slide15.bmp,0,1
175,5,pathogen,19,Slide18.bmp,0,1
175,5,pathogen,20,Slide1.bmp,0,1
175,5,pathogen,21,Slide4.bmp,1,1
175,5,pathogen,22,Slide6.bmp,1,1
175,5,pathogen,23,Slide1.bmp,1,1
175,5,pathogen,24,Slide15.bmp,1,1
175,5,pathogen,25,Slide20.bmp,1,1
175,5,pathogen,26,Slide11.bmp,1,0
175,5,pathogen,27,Slide13.bmp,1,1
175,5,pathogen,28,Slide14.bmp,1,0
175,5,pathogen,29,Slide3.bmp,1,0
175,5,pathogen,30,Slide2.bmp,1,1
175,5,pathogen,31,Slide17.bmp,1,1
175,5,pathogen,32,Slide8.bmp,1,0
175,5,pathogen,33,Slide5.bmp,1,1
175,5,pathogen,34,Slide9.bmp,1,1
175,5,pathogen,35,Slide7.bmp,1,1
175,5,pathogen,36,Slide10.bmp,1,1
175,5,pathogen,37,Slide19.bmp,1,0
175,5,pathogen,38,Slide12.bmp,1,1
175,5,pathogen,39,Slide18.bmp,1,1
175,5,pathogen,40,Slide16.bmp,1,1
176,1,neutral,1,Slide9.bmp,0,0
176,1,neutral,2,Slide4.bmp,0,0
176,1,neutral,3,Slide18.bmp,0,0
176,1,neutral,4,Slide14.bmp,0,1
176,1,neutral,5,Slide13.bmp,0,0
176,1,neutral,6,Slide15.bmp,0,1
176,1,neutral,7,Slide10.bmp,0,0
176,1,neutral,8,Slide6.bmp,0,1
176,1,neutral,9,Slide11.bmp,0,0
176,1,neutral,10,Slide2.bmp,0,0
176,1,neutral,11,Slide16.bmp,0,0
176,1,neutral,12,Slide17.bmp,0,0
176,1,neutral,13,Slide5.bmp,0,0
176,1,neutral,14,Slide20.bmp,0,0
176,1,neutral,15,Slide12.bmp,0,0
176,1,neutral,16,Slide3.bmp,0,1
176,1,neutral,17,Slide1.bmp,0,1
176,1,neutral,18,Slide7.bmp,0,0
176,1,neutral,19,Slide19.bmp,0,0
176,1,neutral,20,Slide8.bmp,0,0
176,1,neutral,21,Slide8.bmp,1,0
176,1,neutral,22,Slide11.bmp,1,0
176,1,neutral,23,Slide12.bmp,1,1
176,1,neutral,24,Slide10.bmp,1,0
176,1,neutral,25,Slide20.bmp,1,0
176,1,neutral,26,Slide9.bmp,1,1
176,1,neutral,27,Slide17.bmp,1,0
176,1,neutral,28,Slide16.bmp,1,0
176,1,neutral,29,Slide7.bmp,1,1
176,1,neutral,30,Slide18.bmp,1,0
176,1,neutral,31,Slide13.bmp,1,0
176,1,neutral,32,Slide3.bmp,1,0
176,1,neutral,33,Slide5.bmp,1,1
176,1,neutral,34,Slide2.bmp,1,0
176,1,neutral,36,Slide4.bmp,1,1
176,1,neutral,37,Slide1.bmp,1,1
176,1,neutral,38,Slide19.bmp,1,0
176,1,neutral,39,Slide6.bmp,1,1
176,1,neutral,40,Slide14.bmp,1,1
177,2,male/male,1,Slide2.bmp,0,1
177,2,male/male,2,Slide4.bmp,0,0
177,2,male/male,3,Slide10.bmp,0,0
177,2,male/male,4,Slide14.bmp,0,0
177,2,male/male,5,Slide19.bmp,0,0
177,2,male/male,6,Slide8.bmp,0,0
177,2,male/male,7,Slide11.bmp,0,0
177,2,male/male,8,Slide17.bmp,0,1
177,2,male/male,9,Slide7.bmp,0,0
177,2,male/male,10,Slide1.bmp,0,1
177,2,male/male,11,Slide9.bmp,0,1
177,2,male/male,13,Slide18.bmp,0,0
177,2,male/male,14,Slide13.bmp,0,0
177,2,male/male,15,Slide3.bmp,0,0
177,2,male/male,16,Slide16.bmp,0,0
177,2,male/male,17,Slide6.bmp,0,1
177,2,male/male,18,Slide5.bmp,0,1
177,2,male/male,19,Slide15.bmp,0,1
177,2,male/male,20,Slide12.bmp,0,1
177,2,male/male,21,Slide1.bmp,1,1
177,2,male/male,22,Slide10.bmp,1,0
177,2,male/male,23,Slide12.bmp,1,0
177,2,male/male,24,Slide7.bmp,1,0
177,2,male/male,25,Slide3.bmp,1,1
177,2,male/male,26,Slide11.bmp,1,0
177,2,male/male,27,Slide20.bmp,1,1
177,2,male/male,28,Slide13.bmp,1,0
177,2,male/male,29,Slide18.bmp,1,1
177,2,male/male,30,Slide6.bmp,1,0
177,2,male/male,31,Slide8.bmp,1,0
177,2,male/male,32,Slide4.bmp,1,1
177,2,male/male,33,Slide19.bmp,1,0
177,2,male/male,34,Slide17.bmp,1,0
177,2,male/male,35,Slide16.bmp,1,1
177,2,male/male,36,Slide14.bmp,1,0
177,2,male/male,37,Slide5.bmp,1,1
177,2,male/male,38,Slide9.bmp,1,1
177,2,male/male,39,Slide2.bmp,1,1
177,2,male/male,40,Slide15.bmp,1,1
178,3,male group,1,Slide14.bmp,0,1
178,3,male group,2,Slide13.bmp,0,0
178,3,male group,4,Slide15.bmp,0,1
178,3,male group,5,Slide16.bmp,0,0
178,3,male group,6,Slide19.bmp,0,0
178,3,male group,8,Slide4.bmp,0,0
178,3,male group,9,Slide11.bmp,0,0
178,3,male group,10,Slide10.bmp,0,0
178,3,male group,11,Slide6.bmp,0,1
178,3,male group,12,Slide5.bmp,0,1
178,3,male group,13,Slide9.bmp,0,1
178,3,male group,14,Slide8.bmp,0,0
178,3,male group,15,Slide7.bmp,0,1
178,3,male group,17,Slide2.bmp,0,0
178,3,male group,18,Slide12.bmp,0,1
178,3,male group,19,Slide18.bmp,0,1
178,3,male group,22,Slide5.bmp,1,1
178,3,male group,23,Slide7.bmp,1,1
178,3,male group,24,Slide2.bmp,1,1
178,3,male group,25,Slide19.bmp,1,1
178,3,male group,26,Slide14.bmp,1,1
178,3,male group,27,Slide20.bmp,1,1
178,3,male group,28,Slide8.bmp,1,1
178,3,male group,29,Slide15.bmp,1,1
178,3,male group,30,Slide16.bmp,1,1
178,3,male group,31,Slide1.bmp,1,1
178,3,male group,32,Slide12.bmp,1,1
178,3,male group,33,Slide18.bmp,1,1
178,3,male group,34,Slide4.bmp,1,0
178,3,male group,35,Slide13.bmp,1,1
178,3,male group,36,Slide10.bmp,1,1
178,3,male group,37,Slide11.bmp,1,1
178,3,male group,38,Slide9.bmp,1,1
178,3,male group,39,Slide17.bmp,1,1
178,3,male group,40,Slide3.bmp,1,1
179,4,male/female,1,Slide18.bmp,0,0
179,4,male/female,2,Slide17.bmp,0,1
179,4,male/female,3,Slide7.bmp,0,1
179,4,male/female,4,Slide11.bmp,0,1
179,4,male/female,5,Slide10.bmp,0,1
179,4,male/female,6,Slide20.bmp,0,1
179,4,male/female,7,Slide15.bmp,0,1
179,4,male/female,8,Slide1.bmp,0,0
179,4,male/female,9,Slide3.bmp,0,1
179,4,male/female,10,Slide16.bmp,0,1
179,4,male/female,11,Slide12.bmp,0,1
179,4,male/female,12,Slide2.bmp,0,1
179,4,male/female,13,Slide8.bmp,0,0
179,4,male/female,14,Slide4.bmp,0,1
179,4,male/female,15,Slide14.bmp,0,1
179,4,male/female,16,Slide19.bmp,0,0
179,4,male/female,17,Slide6.bmp,0,1
179,4,male/female,18,Slide9.bmp,0,1
179,4,male/female,19,Slide13.bmp,0,1
179,4,male/female,20,Slide5.bmp,0,1
179,4,male/female,21,Slide15.bmp,1,1
179,4,male/female,22,Slide20.bmp,1,1
179,4,male/female,23,Slide19.bmp,1,1
179,4,male/female,24,Slide6.bmp,1,1
179,4,male/female,25,Slide8.bmp,1,1
179,4,male/female,26,Slide11.bmp,1,1
179,4,male/female,27,Slide1.bmp,1,1
179,4,male/female,28,Slide5.bmp,1,1
179,4,male/female,29,Slide3.bmp,1,1
179,4,male/female,30,Slide4.bmp,1,1
179,4,male/female,31,Slide10.bmp,1,1
179,4,male/female,32,Slide12.bmp,1,1
179,4,male/female,33,Slide9.bmp,1,1
179,4,male/female,34,Slide16.bmp,1,1
179,4,male/female,35,Slide13.bmp,1,1
179,4,male/female,36,Slide2.bmp,1,1
179,4,male/female,37,Slide17.bmp,1,1
179,4,male/female,38,Slide7.bmp,1,1
179,4,male/female,39,Slide18.bmp,1,1
179,4,male/female,40,Slide14.bmp,1,1
180,5,pathogen,2,Slide2.bmp,0,0
180,5,pathogen,3,Slide5.bmp,0,1
180,5,pathogen,4,Slide9.bmp,0,1
180,5,pathogen,5,Slide18.bmp,0,1
180,5,pathogen,6,Slide16.bmp,0,1
180,5,pathogen,7,Slide19.bmp,0,1
180,5,pathogen,8,Slide11.bmp,0,1
180,5,pathogen,9,Slide17.bmp,0,1
180,5,pathogen,10,Slide8.bmp,0,1
180,5,pathogen,12,Slide4.bmp,0,0
180,5,pathogen,13,Slide15.bmp,0,1
180,5,pathogen,14,Slide13.bmp,0,1
180,5,pathogen,15,Slide20.bmp,0,1
180,5,pathogen,16,Slide1.bmp,0,1
180,5,pathogen,17,Slide6.bmp,0,1
180,5,pathogen,18,Slide10.bmp,0,1
180,5,pathogen,19,Slide14.bmp,0,1
180,5,pathogen,20,Slide12.bmp,0,1
180,5,pathogen,21,Slide16.bmp,1,1
180,5,pathogen,22,Slide15.bmp,1,1
180,5,pathogen,23,Slide20.bmp,1,1
180,5,pathogen,24,Slide2.bmp,1,0
180,5,pathogen,25,Slide4.bmp,1,1
180,5,pathogen,26,Slide3.bmp,1,1
180,5,pathogen,27,Slide10.bmp,1,1
180,5,pathogen,28,Slide13.bmp,1,1
180,5,pathogen,29,Slide7.bmp,1,1
180,5,pathogen,30,Slide8.bmp,1,1
180,5,pathogen,31,Slide11.bmp,1,1
180,5,pathogen,32,Slide9.bmp,1,1
180,5,pathogen,33,Slide5.bmp,1,0
180,5,pathogen,34,Slide19.bmp,1,1
180,5,pathogen,35,Slide18.bmp,1,1
180,5,pathogen,36,Slide12.bmp,1,1
180,5,pathogen,37,Slide14.bmp,1,1
180,5,pathogen,38,Slide1.bmp,1,1
180,5,pathogen,39,Slide6.bmp,1,1
180,5,pathogen,40,Slide17.bmp,1,1
181,1,neutral,1,Slide10.bmp,0,1
181,1,neutral,2,Slide14.bmp,0,1
181,1,neutral,3,Slide17.bmp,0,1
181,1,neutral,4,Slide7.bmp,0,1
181,1,neutral,5,Slide2.bmp,0,1
181,1,neutral,6,Slide9.bmp,0,1
181,1,neutral,7,Slide5.bmp,0,1
181,1,neutral,8,Slide16.bmp,0,0
181,1,neutral,9,Slide3.bmp,0,1
181,1,neutral,10,Slide20.bmp,0,0
181,1,neutral,11,Slide13.bmp,0,1
181,1,neutral,12,Slide19.bmp,0,1
181,1,neutral,13,Slide15.bmp,0,1
181,1,neutral,14,Slide18.bmp,0,1
181,1,neutral,15,Slide1.bmp,0,0
181,1,neutral,16,Slide4.bmp,0,1
181,1,neutral,17,Slide12.bmp,0,1
181,1,neutral,18,Slide11.bmp,0,1
181,1,neutral,19,Slide8.bmp,0,1
181,1,neutral,20,Slide6.bmp,0,1
181,1,neutral,21,Slide17.bmp,1,1
181,1,neutral,22,Slide11.bmp,1,1
181,1,neutral,23,Slide10.bmp,1,1
181,1,neutral,24,Slide16.bmp,1,1
181,1,neutral,25,Slide19.bmp,1,1
181,1,neutral,26,Slide2.bmp,1,1
181,1,neutral,27,Slide14.bmp,1,1
181,1,neutral,28,Slide12.bmp,1,1
181,1,neutral,29,Slide5.bmp,1,1
181,1,neutral,30,Slide8.bmp,1,1
181,1,neutral,31,Slide13.bmp,1,1
181,1,neutral,32,Slide7.bmp,1,1
181,1,neutral,33,Slide20.bmp,1,0
181,1,neutral,34,Slide6.bmp,1,0
181,1,neutral,35,Slide18.bmp,1,1
181,1,neutral,36,Slide4.bmp,1,1
181,1,neutral,37,Slide3.bmp,1,0
181,1,neutral,38,Slide1.bmp,1,1
181,1,neutral,39,Slide9.bmp,1,1
181,1,neutral,40,Slide15.bmp,1,1
182,2,male/male,1,Slide18.bmp,0,1
182,2,male/male,2,Slide7.bmp,0,1
182,2,male/male,3,Slide8.bmp,0,0
182,2,male/male,4,Slide9.bmp,0,1
182,2,male/male,5,Slide4.bmp,0,1
182,2,male/male,6,Slide13.bmp,0,1
182,2,male/male,7,Slide11.bmp,0,1
182,2,male/male,9,Slide1.bmp,0,1
182,2,male/male,10,Slide5.bmp,0,1
182,2,male/male,11,Slide16.bmp,0,1
182,2,male/male,12,Slide6.bmp,0,1
182,2,male/male,13,Slide12.bmp,0,1
182,2,male/male,14,Slide19.bmp,0,0
182,2,male/male,15,Slide2.bmp,0,0
182,2,male/male,16,Slide10.bmp,0,1
182,2,male/male,17,Slide15.bmp,0,0
182,2,male/male,18,Slide20.bmp,0,0
182,2,male/male,20,Slide3.bmp,0,0
182,2,male/male,21,Slide5.bmp,1,1
182,2,male/male,22,Slide14.bmp,1,1
182,2,male/male,23,Slide18.bmp,1,1
182,2,male/male,24,Slide9.bmp,1,1
182,2,male/male,25,Slide11.bmp,1,1
182,2,male/male,26,Slide17.bmp,1,1
182,2,male/male,27,Slide19.bmp,1,0
182,2,male/male,28,Slide7.bmp,1,1
182,2,male/male,29,Slide8.bmp,1,1
182,2,male/male,30,Slide4.bmp,1,1
182,2,male/male,31,Slide20.bmp,1,0
182,2,male/male,32,Slide6.bmp,1,1
182,2,male/male,33,Slide2.bmp,1,0
182,2,male/male,34,Slide12.bmp,1,0
182,2,male/male,35,Slide10.bmp,1,1
182,2,male/male,36,Slide3.bmp,1,0
182,2,male/male,37,Slide15.bmp,1,1
182,2,male/male,38,Slide13.bmp,1,1
182,2,male/male,39,Slide1.bmp,1,1
182,2,male/male,40,Slide16.bmp,1,1
183,3,male group,1,Slide2.bmp,0,1
183,3,male group,3,Slide9.bmp,0,0
183,3,male group,4,Slide11.bmp,0,0
183,3,male group,5,Slide20.bmp,0,1
183,3,male group,6,Slide12.bmp,0,0
183,3,male group,7,Slide16.bmp,0,0
183,3,male group,8,Slide1.bmp,0,0
183,3,male group,9,Slide8.bmp,0,0
183,3,male group,11,Slide3.bmp,0,0
183,3,male group,12,Slide15.bmp,0,0
183,3,male group,13,Slide14.bmp,0,1
183,3,male group,14,Slide4.bmp,0,0
183,3,male group,15,Slide6.bmp,0,0
183,3,male group,16,Slide17.bmp,0,0
183,3,male group,19,Slide10.bmp,0,0
183,3,male group,20,Slide7.bmp,0,1
183,3,male group,21,Slide5.bmp,1,0
183,3,male group,22,Slide6.bmp,1,0
183,3,male group,24,Slide8.bmp,1,1
183,3,male group,25,Slide15.bmp,1,1
183,3,male group,26,Slide3.bmp,1,1
183,3,male group,27,Slide4.bmp,1,0
183,3,male group,28,Slide12.bmp,1,1
183,3,male group,30,Slide13.bmp,1,0
183,3,male group,31,Slide19.bmp,1,1
183,3,male group,32,Slide11.bmp,1,0
183,3,male group,33,Slide20.bmp,1,0
183,3,male group,34,Slide17.bmp,1,0
183,3,male group,35,Slide2.bmp,1,1
183,3,male group,36,Slide16.bmp,1,1
183,3,male group,37,Slide1.bmp,1,0
183,3,male group,38,Slide10.bmp,1,0
183,3,male group,39,Slide7.bmp,1,1
184,4,male/female,1,Slide5.bmp,0,1
184,4,male/female,2,Slide6.bmp,0,1
184,4,male/female,3,Slide3.bmp,0,0
184,4,male/female,4,Slide20.bmp,0,1
184,4,male/female,5,Slide10.bmp,0,1
184,4,male/female,6,Slide9.bmp,0,1
184,4,male/female,7,Slide7.bmp,0,1
184,4,male/female,8,Slide13.bmp,0,1
184,4,male/female,9,Slide4.bmp,0,0
184,4,male/female,10,Slide11.bmp,0,0
184,4,male/female,11,Slide1.bmp,0,0
184,4,male/female,12,Slide19.bmp,0,0
184,4,male/female,13,Slide17.bmp,0,0
184,4,male/female,14,Slide18.bmp,0,1
184,4,male/female,15,Slide8.bmp,0,1
184,4,male/female,16,Slide15.bmp,0,1
184,4,male/female,17,Slide2.bmp,0,1
184,4,male/female,19,Slide14.bmp,0,1
184,4,male/female,20,Slide12.bmp,0,1
184,4,male/female,21,Slide20.bmp,1,0
184,4,male/female,22,Slide19.bmp,1,0
184,4,male/female,23,Slide2.bmp,1,1
184,4,male/female,24,Slide1.bmp,1,0
184,4,male/female,25,Slide18.bmp,1,0
184,4,male/female,26,Slide16.bmp,1,0
184,4,male/female,27,Slide9.bmp,1,1
184,4,male/female,28,Slide17.bmp,1,0
184,4,male/female,29,Slide12.bmp,1,1
184,4,male/female,30,Slide7.bmp,1,0
184,4,male/female,31,Slide4.bmp,1,0
184,4,male/female,32,Slide3.bmp,1,0
184,4,male/female,33,Slide8.bmp,1,0
184,4,male/female,34,Slide14.bmp,1,0
184,4,male/female,35,Slide15.bmp,1,0
184,4,male/female,36,Slide10.bmp,1,0
184,4,male/female,37,Slide13.bmp,1,0
184,4,male/female,38,Slide6.bmp,1,0
184,4,male/female,39,Slide5.bmp,1,1
184,4,male/female,40,Slide11.bmp,1,0
185,5,pathogen,2,Slide16.bmp,0,1
185,5,pathogen,3,Slide20.bmp,0,0
185,5,pathogen,4,Slide5.bmp,0,1
185,5,pathogen,5,Slide3.bmp,0,0
185,5,pathogen,6,Slide19.bmp,0,1
185,5,pathogen,7,Slide15.bmp,0,0
185,5,pathogen,8,Slide10.bmp,0,1
185,5,pathogen,9,Slide9.bmp,0,1
185,5,pathogen,10,Slide13.bmp,0,0
185,5,pathogen,11,Slide4.bmp,0,1
185,5,pathogen,12,Slide18.bmp,0,1
185,5,pathogen,13,Slide14.bmp,0,0
185,5,pathogen,14,Slide17.bmp,0,0
185,5,pathogen,15,Slide8.bmp,0,1
185,5,pathogen,16,Slide1.bmp,0,1
185,5,pathogen,17,Slide7.bmp,0,1
185,5,pathogen,18,Slide6.bmp,0,1
185,5,pathogen,19,Slide12.bmp,0,1
185,5,pathogen,20,Slide2.bmp,0,1
185,5,pathogen,21,Slide8.bmp,1,1
185,5,pathogen,23,Slide18.bmp,1,0
185,5,pathogen,24,Slide3.bmp,1,0
185,5,pathogen,25,Slide11.bmp,1,0
185,5,pathogen,26,Slide7.bmp,1,1
185,5,pathogen,27,Slide14.bmp,1,0
185,5,pathogen,28,Slide10.bmp,1,1
185,5,pathogen,29,Slide4.bmp,1,0
185,5,pathogen,30,Slide9.bmp,1,1
185,5,pathogen,31,Slide6.bmp,1,1
185,5,pathogen,32,Slide13.bmp,1,1
185,5,pathogen,33,Slide19.bmp,1,0
185,5,pathogen,34,Slide20.bmp,1,0
185,5,pathogen,35,Slide1.bmp,1,1
185,5,pathogen,36,Slide2.bmp,1,0
185,5,pathogen,37,Slide5.bmp,1,1
185,5,pathogen,38,Slide15.bmp,1,0
185,5,pathogen,39,Slide12.bmp,1,0
185,5,pathogen,40,Slide17.bmp,1,0
186,1,neutral,1,Slide18.bmp,0,0
186,1,neutral,2,Slide17.bmp,0,1
186,1,neutral,3,Slide10.bmp,0,0
186,1,neutral,4,Slide7.bmp,0,0
186,1,neutral,5,Slide4.bmp,0,1
186,1,neutral,6,Slide15.bmp,0,1
186,1,neutral,7,Slide8.bmp,0,1
186,1,neutral,8,Slide12.bmp,0,1
186,1,neutral,9,Slide20.bmp,0,0
186,1,neutral,10,Slide13.bmp,0,1
186,1,neutral,11,Slide1.bmp,0,0
186,1,neutral,12,Slide9.bmp,0,1
186,1,neutral,13,Slide6.bmp,0,1
186,1,neutral,14,Slide5.bmp,0,1
186,1,neutral,15,Slide11.bmp,0,0
186,1,neutral,16,Slide2.bmp,0,1
186,1,neutral,17,Slide16.bmp,0,0
186,1,neutral,18,Slide3.bmp,0,0
186,1,neutral,19,Slide19.bmp,0,0
186,1,neutral,21,Slide1.bmp,1,0
186,1,neutral,22,Slide2.bmp,1,1
186,1,neutral,23,Slide19.bmp,1,1
186,1,neutral,24,Slide8.bmp,1,0
186,1,neutral,25,Slide13.bmp,1,1
186,1,neutral,26,Slide11.bmp,1,0
186,1,neutral,27,Slide9.bmp,1,1
186,1,neutral,28,Slide15.bmp,1,1
186,1,neutral,29,Slide20.bmp,1,0
186,1,neutral,30,Slide3.bmp,1,0
186,1,neutral,31,Slide7.bmp,1,1
186,1,neutral,32,Slide5.bmp,1,1
186,1,neutral,33,Slide6.bmp,1,1
186,1,neutral,34,Slide12.bmp,1,1
186,1,neutral,35,Slide10.bmp,1,1
186,1,neutral,36,Slide16.bmp,1,1
186,1,neutral,37,Slide14.bmp,1,0
186,1,neutral,38,Slide17.bmp,1,1
186,1,neutral,39,Slide18.bmp,1,1
186,1,neutral,40,Slide4.bmp,1,1
187,2,male/male,2,Slide8.bmp,0,1
187,2,male/male,5,Slide5.bmp,0,0
187,2,male/male,6,Slide20.bmp,0,0
187,2,male/male,7,Slide14.bmp,0,0
187,2,male/male,8,Slide13.bmp,0,0
187,2,male/male,9,Slide10.bmp,0,1
187,2,male/male,10,Slide9.bmp,0,0
187,2,male/male,11,Slide4.bmp,0,0
187,2,male/male,12,Slide12.bmp,0,0
187,2,male/male,13,Slide3.bmp,0,1
187,2,male/male,14,Slide16.bmp,0,0
187,2,male/male,15,Slide2.bmp,0,1
187,2,male/male,16,Slide18.bmp,0,0
187,2,male/male,17,Slide15.bmp,0,0
187,2,male/male,18,Slide6.bmp,0,0
187,2,male/male,19,Slide17.bmp,0,0
187,2,male/male,20,Slide7.bmp,0,0
187,2,male/male,21,Slide16.bmp,1,1
187,2,male/male,22,Slide4.bmp,1,1
187,2,male/male,23,Slide12.bmp,1,0
187,2,male/male,24,Slide7.bmp,1,1
187,2,male/male,25,Slide19.bmp,1,0
187,2,male/male,26,Slide13.bmp,1,0
187,2,male/male,27,Slide14.bmp,1,0
187,2,male/male,28,Slide20.bmp,1,0
187,2,male/male,29,Slide9.bmp,1,0
187,2,male/male,30,Slide5.bmp,1,0
187,2,male/male,31,Slide6.bmp,1,1
187,2,male/male,32,Slide1.bmp,1,0
187,2,male/male,33,Slide3.bmp,1,0
187,2,male/male,34,Slide15.bmp,1,1
187,2,male/male,35,Slide2.bmp,1,1
187,2,male/male,36,Slide10.bmp,1,1
187,2,male/male,37,Slide11.bmp,1,1
187,2,male/male,38,Slide18.bmp,1,0
187,2,male/male,39,Slide17.bmp,1,1
187,2,male/male,40,Slide8.bmp,1,1
188,3,male group,1,Slide19.bmp,0,1
188,3,male group,2,Slide18.bmp,0,1
188,3,male group,3,Slide9.bmp,0,1
188,3,male group,4,Slide7.bmp,0,1
188,3,male group,6,Slide13.bmp,0,1
188,3,male group,7,Slide20.bmp,0,1
188,3,male group,8,Slide2.bmp,0,1
188,3,male group,9,Slide5.bmp,0,1
188,3,male group,10,Slide4.bmp,0,0
188,3,male group,11,Slide17.bmp,0,0
188,3,male group,12,Slide11.bmp,0,1
188,3,male group,13,Slide12.bmp,0,1
188,3,male group,14,Slide10.bmp,0,1
188,3,male group,15,Slide16.bmp,0,1
188,3,male group,16,Slide15.bmp,0,1
188,3,male group,17,Slide8.bmp,0,0
188,3,male group,18,Slide1.bmp,0,1
188,3,male group,19,Slide14.bmp,0,0
188,3,male group,20,Slide6.bmp,0,0
188,3,male group,21,Slide14.bmp,1,0
188,3,male group,22,Slide15.bmp,1,0
188,3,male group,23,Slide13.bmp,1,1
188,3,male group,24,Slide6.bmp,1,1
188,3,male group,25,Slide3.bmp,1,1
188,3,male group,26,Slide12.bmp,1,1
188,3,male group,27,Slide1.bmp,1,1
188,3,male group,28,Slide4.bmp,1,1
188,3,male group,29,Slide10.bmp,1,1
188,3,male group,30,Slide17.bmp,1,1
188,3,male group,31,Slide7.bmp,1,1
188,3,male group,32,Slide18.bmp,1,0
188,3,male group,33,Slide5.bmp,1,1
188,3,male group,34,Slide8.bmp,1,1
188,3,male group,35,Slide20.bmp,1,1
188,3,male group,36,Slide16.bmp,1,0
188,3,male group,37,Slide19.bmp,1,1
188,3,male group,38,Slide9.bmp,1,1
188,3,male group,39,Slide2.bmp,1,1
188,3,male group,40,Slide11.bmp,1,1
189,4,male/female,1,Slide20.bmp,0,0
189,4,male/female,2,Slide6.bmp,0,1
189,4,male/female,3,Slide5.bmp,0,1
189,4,male/female,4,Slide4.bmp,0,1
189,4,male/female,5,Slide7.bmp,0,1
189,4,male/female,7,Slide9.bmp,0,1
189,4,male/female,8,Slide19.bmp,0,1
189,4,male/female,9,Slide1.bmp,0,0
189,4,male/female,10,Slide16.bmp,0,1
189,4,male/female,11,Slide17.bmp,0,1
189,4,male/female,12,Slide10.bmp,0,0
189,4,male/female,13,Slide13.bmp,0,1
189,4,male/female,14,Slide2.bmp,0,1
189,4,male/female,15,Slide14.bmp,0,1
189,4,male/female,16,Slide3.bmp,0,0
189,4,male/female,17,Slide18.bmp,0,0
189,4,male/female,18,Slide12.bmp,0,0
189,4,male/female,19,Slide11.bmp,0,0
189,4,male/female,20,Slide15.bmp,0,0
